full_var_info,measure_type,retrieval_practice,change_direction,condition,prop,actual_net,actual_pair
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.1875,n,pair_892
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,g,pair_430
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4375,n,pair_892
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5714285714285714,g,pair_431
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0,n,pair_893
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,g,pair_431
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.625,n,pair_893
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.26666666666666666,g,pair_431
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.0625,n,pair_893
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,g,pair_431
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5625,n,pair_893
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,g,pair_432
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,n,pair_894
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,g,pair_432
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,n,pair_894
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.35714285714285715,g,pair_432
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.125,n,pair_894
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.42857142857142855,g,pair_432
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.125,n,pair_894
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,g,pair_433
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,n,pair_895
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,g,pair_433
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.5,n,pair_895
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.2857142857142857,g,pair_433
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0,n,pair_895
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.07142857142857142,g,pair_433
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5625,n,pair_895
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,g,pair_434
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_896
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.375,g,pair_434
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_896
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.25,g,pair_434
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2,n,pair_896
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.08333333333333333,g,pair_434
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3333333333333333,n,pair_896
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.14285714285714285,g,pair_435
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.75,n,pair_897
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,g,pair_435
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_897
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.15384615384615385,g,pair_435
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2,n,pair_897
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.46153846153846156,g,pair_435
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3333333333333333,n,pair_897
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,g,pair_436
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_898
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,g,pair_436
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_898
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,g,pair_436
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2,n,pair_898
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5454545454545454,g,pair_436
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4,n,pair_898
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,g,pair_437
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.875,n,pair_899
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.5,g,pair_437
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_899
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.25,g,pair_437
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2,n,pair_899
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4166666666666667,g,pair_437
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.2,n,pair_899
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,g,pair_438
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0,n,pair_900
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,g,pair_438
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_900
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.07142857142857142,g,pair_438
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,n,pair_900
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.35714285714285715,g,pair_438
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3333333333333333,n,pair_900
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,g,pair_439
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.625,n,pair_901
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,g,pair_439
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_901
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.23076923076923078,g,pair_439
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.4,n,pair_901
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.46153846153846156,g,pair_439
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.2,n,pair_901
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,g,pair_440
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_902
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,g,pair_440
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_902
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.2857142857142857,g,pair_440
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,n,pair_902
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.2857142857142857,g,pair_440
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4,n,pair_902
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,g,pair_441
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,n,pair_903
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,g,pair_441
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,n,pair_903
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.14285714285714285,g,pair_441
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,n,pair_903
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.2857142857142857,g,pair_441
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5333333333333333,n,pair_903
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.7142857142857143,g,pair_442
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_904
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,g,pair_442
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,n,pair_904
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.08333333333333333,g,pair_442
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,n,pair_904
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,g,pair_442
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.6,n,pair_904
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.2857142857142857,g,pair_443
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.625,n,pair_905
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,g,pair_443
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,n,pair_905
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.15384615384615385,g,pair_443
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,n,pair_905
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.38461538461538464,g,pair_443
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5333333333333333,n,pair_905
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.125,g,pair_444
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,n,pair_906
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,g,pair_444
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_906
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.16666666666666666,g,pair_444
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,n,pair_906
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.16666666666666666,g,pair_444
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4,n,pair_906
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.625,g,pair_445
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0,n,pair_907
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,g,pair_445
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,n,pair_907
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.26666666666666666,g,pair_445
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0,n,pair_907
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,g,pair_445
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.6,n,pair_907
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,g,pair_446
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,n,pair_908
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,g,pair_446
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,n,pair_908
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.14285714285714285,g,pair_446
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,n,pair_908
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.21428571428571427,g,pair_446
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.2,n,pair_908
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,g,pair_447
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_909
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.5,g,pair_447
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,n,pair_909
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.3,g,pair_447
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.1875,n,pair_909
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.1,g,pair_447
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.25,n,pair_909
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,g,pair_448
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0,n,pair_910
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,g,pair_448
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.625,n,pair_910
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.38461538461538464,g,pair_448
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.0625,n,pair_910
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0,g,pair_448
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.375,n,pair_910
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,g,pair_449
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,n,pair_911
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,g,pair_449
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,n,pair_911
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.3333333333333333,g,pair_449
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.3125,n,pair_911
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.08333333333333333,g,pair_449
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.125,n,pair_911
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,g,pair_450
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,n,pair_912
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,g,pair_450
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.5,n,pair_912
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.5,g,pair_450
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.125,n,pair_912
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0,g,pair_450
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5,n,pair_912
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5714285714285714,g,pair_451
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0,n,pair_913
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,g,pair_451
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,n,pair_913
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.21428571428571427,g,pair_451
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0,n,pair_913
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.42857142857142855,g,pair_451
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.375,n,pair_913
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.2857142857142857,g,pair_452
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_914
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,g,pair_452
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,n,pair_914
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.15384615384615385,g,pair_452
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.25,n,pair_914
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.38461538461538464,g,pair_452
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.125,n,pair_914
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,g,pair_453
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_915
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,g,pair_453
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,n,pair_915
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.3076923076923077,g,pair_453
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.0625,n,pair_915
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.38461538461538464,g,pair_453
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5,n,pair_915
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5714285714285714,g,pair_454
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_916
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,g,pair_454
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.625,n,pair_916
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.18181818181818182,g,pair_454
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.0625,n,pair_916
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.45454545454545453,g,pair_454
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5,n,pair_916
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,g,pair_455
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,n,pair_917
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.2857142857142857,g,pair_455
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,n,pair_917
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.08333333333333333,g,pair_455
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.0625,n,pair_917
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.25,g,pair_455
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5,n,pair_917
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5714285714285714,g,pair_456
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,n,pair_918
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,g,pair_456
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,n,pair_918
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,g,pair_456
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.3125,n,pair_918
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5454545454545454,g,pair_456
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.1875,n,pair_918
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.2857142857142857,g,pair_457
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,n,pair_919
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,g,pair_457
